timestamp,iso_timestamp,raw_line,timestamp,device,type,code,value
1762065078.079739,2025-11-02T15:31:18.079739,[   21511.724018] /dev/input/event4: 0003 0030 00000008,21511.724018,/dev/input/event4,0003,0030,00000008
1762065078.0951698,2025-11-02T15:31:18.095170,[   21511.724018] /dev/input/event4: 0000 0000 00000000,21511.724018,/dev/input/event4,0000,0000,00000000
1762065078.11054,2025-11-02T15:31:18.110540,[   21511.740675] /dev/input/event4: 0003 0036 00000035,21511.740675,/dev/input/event4,0003,0036,00000035
1762065078.1260262,2025-11-02T15:31:18.126026,[   21511.740675] /dev/input/event4: 0000 0000 00000000,21511.740675,/dev/input/event4,0000,0000,00000000
1762065078.1410303,2025-11-02T15:31:18.141030,[   21511.749182] /dev/input/event4: 0003 0035 000003f8,21511.749182,/dev/input/event4,0003,0035,000003f8
1762065078.1561408,2025-11-02T15:31:18.156141,[   21511.749182] /dev/input/event4: 0003 0036 0000003b,21511.749182,/dev/input/event4,0003,0036,0000003b
1762065078.1719215,2025-11-02T15:31:18.171921,[   21511.749182] /dev/input/event4: 0003 0030 00000007,21511.749182,/dev/input/event4,0003,0030,00000007
1762065078.1877024,2025-11-02T15:31:18.187702,[   21511.749182] /dev/input/event4: 0000 0000 00000000,21511.749182,/dev/input/event4,0000,0000,00000000
1762065078.2028584,2025-11-02T15:31:18.202858,[   21511.757417] /dev/input/event4: 0003 0035 000003f6,21511.757417,/dev/input/event4,0003,0035,000003f6
1762065078.218687,2025-11-02T15:31:18.218687,[   21511.757417] /dev/input/event4: 0003 0036 00000046,21511.757417,/dev/input/event4,0003,0036,00000046
1762065078.2337234,2025-11-02T15:31:18.233723,[   21511.757417] /dev/input/event4: 0003 0030 00000008,21511.757417,/dev/input/event4,0003,0030,00000008
1762065078.2493527,2025-11-02T15:31:18.249353,[   21511.757417] /dev/input/event4: 0000 0000 00000000,21511.757417,/dev/input/event4,0000,0000,00000000
1762065078.2651904,2025-11-02T15:31:18.265190,[   21511.765916] /dev/input/event4: 0003 0035 000003f3,21511.765916,/dev/input/event4,0003,0035,000003f3
1762065078.2819786,2025-11-02T15:31:18.281979,[   21511.765916] /dev/input/event4: 0003 0036 00000056,21511.765916,/dev/input/event4,0003,0036,00000056
1762065078.2962682,2025-11-02T15:31:18.296268,[   21511.765916] /dev/input/event4: 0003 0030 00000009,21511.765916,/dev/input/event4,0003,0030,00000009
1762065078.311474,2025-11-02T15:31:18.311474,[   21511.765916] /dev/input/event4: 0000 0000 00000000,21511.765916,/dev/input/event4,0000,0000,00000000
1762065078.3269637,2025-11-02T15:31:18.326964,[   21511.774111] /dev/input/event4: 0003 0035 000003ef,21511.774111,/dev/input/event4,0003,0035,000003ef
1762065078.342877,2025-11-02T15:31:18.342877,[   21511.774111] /dev/input/event4: 0003 0036 00000068,21511.774111,/dev/input/event4,0003,0036,00000068
1762065078.3584228,2025-11-02T15:31:18.358423,[   21511.774111] /dev/input/event4: 0003 0030 00000008,21511.774111,/dev/input/event4,0003,0030,00000008
1762065078.3737605,2025-11-02T15:31:18.373760,[   21511.774111] /dev/input/event4: 0000 0000 00000000,21511.774111,/dev/input/event4,0000,0000,00000000
1762065078.389457,2025-11-02T15:31:18.389457,[   21511.782728] /dev/input/event4: 0003 0035 000003ec,21511.782728,/dev/input/event4,0003,0035,000003ec
1762065078.4050105,2025-11-02T15:31:18.405010,[   21511.782728] /dev/input/event4: 0003 0036 00000079,21511.782728,/dev/input/event4,0003,0036,00000079
1762065078.4207265,2025-11-02T15:31:18.420727,[   21511.782728] /dev/input/event4: 0000 0000 00000000,21511.782728,/dev/input/event4,0000,0000,00000000
1762065078.43585,2025-11-02T15:31:18.435850,[   21511.790859] /dev/input/event4: 0003 0035 000003e7,21511.790859,/dev/input/event4,0003,0035,000003e7
1762065078.4512074,2025-11-02T15:31:18.451207,[   21511.790859] /dev/input/event4: 0003 0036 00000089,21511.790859,/dev/input/event4,0003,0036,00000089
1762065078.4666543,2025-11-02T15:31:18.466654,[   21511.790859] /dev/input/event4: 0003 0030 00000009,21511.790859,/dev/input/event4,0003,0030,00000009
1762065078.4818716,2025-11-02T15:31:18.481872,[   21511.790859] /dev/input/event4: 0000 0000 00000000,21511.790859,/dev/input/event4,0000,0000,00000000
1762065078.4976645,2025-11-02T15:31:18.497664,[   21511.799323] /dev/input/event4: 0003 0035 000003e1,21511.799323,/dev/input/event4,0003,0035,000003e1
1762065078.5129147,2025-11-02T15:31:18.512915,[   21511.799323] /dev/input/event4: 0003 0036 0000009b,21511.799323,/dev/input/event4,0003,0036,0000009b
1762065078.5281172,2025-11-02T15:31:18.528117,[   21511.799323] /dev/input/event4: 0003 0030 00000008,21511.799323,/dev/input/event4,0003,0030,00000008
1762065078.5437567,2025-11-02T15:31:18.543757,[   21511.799323] /dev/input/event4: 0000 0000 00000000,21511.799323,/dev/input/event4,0000,0000,00000000
1762065078.559089,2025-11-02T15:31:18.559089,[   21511.807524] /dev/input/event4: 0003 0035 000003da,21511.807524,/dev/input/event4,0003,0035,000003da
1762065078.5742784,2025-11-02T15:31:18.574278,[   21511.807524] /dev/input/event4: 0003 0036 000000b1,21511.807524,/dev/input/event4,0003,0036,000000b1
1762065078.589559,2025-11-02T15:31:18.589559,[   21511.807524] /dev/input/event4: 0000 0000 00000000,21511.807524,/dev/input/event4,0000,0000,00000000
1762065078.6049829,2025-11-02T15:31:18.604983,[   21511.816073] /dev/input/event4: 0003 0035 000003d2,21511.816073,/dev/input/event4,0003,0035,000003d2
1762065078.620819,2025-11-02T15:31:18.620819,[   21511.816073] /dev/input/event4: 0003 0036 000000c8,21511.816073,/dev/input/event4,0003,0036,000000c8
1762065078.6360164,2025-11-02T15:31:18.636016,[   21511.816073] /dev/input/event4: 0000 0000 00000000,21511.816073,/dev/input/event4,0000,0000,00000000
1762065078.6508758,2025-11-02T15:31:18.650876,[   21511.824184] /dev/input/event4: 0003 0035 000003c7,21511.824184,/dev/input/event4,0003,0035,000003c7
1762065078.6660213,2025-11-02T15:31:18.666021,[   21511.824184] /dev/input/event4: 0003 0036 000000e2,21511.824184,/dev/input/event4,0003,0036,000000e2
1762065078.6813028,2025-11-02T15:31:18.681303,[   21511.824184] /dev/input/event4: 0003 0030 00000007,21511.824184,/dev/input/event4,0003,0030,00000007
1762065078.6970553,2025-11-02T15:31:18.697055,[   21511.824184] /dev/input/event4: 0000 0000 00000000,21511.824184,/dev/input/event4,0000,0000,00000000
1762065078.7122843,2025-11-02T15:31:18.712284,[   21511.832701] /dev/input/event4: 0003 0035 000003bd,21511.832701,/dev/input/event4,0003,0035,000003bd
1762065078.7274761,2025-11-02T15:31:18.727476,[   21511.832701] /dev/input/event4: 0003 0036 000000ff,21511.832701,/dev/input/event4,0003,0036,000000ff
1762065078.7431047,2025-11-02T15:31:18.743105,[   21511.832701] /dev/input/event4: 0003 0030 00000006,21511.832701,/dev/input/event4,0003,0030,00000006
1762065078.7590773,2025-11-02T15:31:18.759077,[   21511.832701] /dev/input/event4: 0000 0000 00000000,21511.832701,/dev/input/event4,0000,0000,00000000
1762065078.7742603,2025-11-02T15:31:18.774260,[   21511.840856] /dev/input/event4: 0003 0035 000003b1,21511.840856,/dev/input/event4,0003,0035,000003b1
1762065078.7893736,2025-11-02T15:31:18.789374,[   21511.840856] /dev/input/event4: 0003 0036 00000122,21511.840856,/dev/input/event4,0003,0036,00000122
1762065078.8047683,2025-11-02T15:31:18.804768,[   21511.840856] /dev/input/event4: 0000 0000 00000000,21511.840856,/dev/input/event4,0000,0000,00000000
1762065078.820345,2025-11-02T15:31:18.820345,[   21511.849381] /dev/input/event4: 0003 0035 000003a5,21511.849381,/dev/input/event4,0003,0035,000003a5
1762065078.8361943,2025-11-02T15:31:18.836194,[   21511.849381] /dev/input/event4: 0003 0036 0000014d,21511.849381,/dev/input/event4,0003,0036,0000014d
1762065078.8512738,2025-11-02T15:31:18.851274,[   21511.849381] /dev/input/event4: 0003 0030 00000005,21511.849381,/dev/input/event4,0003,0030,00000005
1762065078.8674326,2025-11-02T15:31:18.867433,[   21511.849381] /dev/input/event4: 0000 0000 00000000,21511.849381,/dev/input/event4,0000,0000,00000000
1762065078.8826756,2025-11-02T15:31:18.882676,[   21511.857357] /dev/input/event4: 0003 0035 00000398,21511.857357,/dev/input/event4,0003,0035,00000398
1762065078.8981316,2025-11-02T15:31:18.898132,[   21511.857357] /dev/input/event4: 0003 0036 00000177,21511.857357,/dev/input/event4,0003,0036,00000177
1762065078.9135923,2025-11-02T15:31:18.913592,[   21511.857357] /dev/input/event4: 0003 0030 00000002,21511.857357,/dev/input/event4,0003,0030,00000002
1762065078.929669,2025-11-02T15:31:18.929669,[   21511.857357] /dev/input/event4: 0000 0000 00000000,21511.857357,/dev/input/event4,0000,0000,00000000
1762065078.9452097,2025-11-02T15:31:18.945210,[   21511.865656] /dev/input/event4: 0003 0035 00000386,21511.865656,/dev/input/event4,0003,0035,00000386
1762065078.960657,2025-11-02T15:31:18.960657,[   21511.865656] /dev/input/event4: 0003 0036 000001ae,21511.865656,/dev/input/event4,0003,0036,000001ae
1762065078.9760287,2025-11-02T15:31:18.976029,[   21511.865656] /dev/input/event4: 0003 0030 00000004,21511.865656,/dev/input/event4,0003,0030,00000004
1762065078.9911935,2025-11-02T15:31:18.991194,[   21511.865656] /dev/input/event4: 0000 0000 00000000,21511.865656,/dev/input/event4,0000,0000,00000000
1762065079.007149,2025-11-02T15:31:19.007149,[   21511.873792] /dev/input/event4: 0003 0030 00000000,21511.873792,/dev/input/event4,0003,0030,00000000
1762065079.0229325,2025-11-02T15:31:19.022933,[   21511.873792] /dev/input/event4: 0003 0039 ffffffff,21511.873792,/dev/input/event4,0003,0039,ffffffff
1762065079.0382836,2025-11-02T15:31:19.038284,[   21511.873792] /dev/input/event4: 0001 014a 00000000,21511.873792,/dev/input/event4,0001,014a,00000000
1762065079.0540712,2025-11-02T15:31:19.054071,[   21511.873792] /dev/input/event4: 0001 0145 00000000,21511.873792,/dev/input/event4,0001,0145,00000000
1762065079.0698304,2025-11-02T15:31:19.069830,[   21511.873792] /dev/input/event4: 0000 0000 00000000,21511.873792,/dev/input/event4,0000,0000,00000000
1762065079.3662927,2025-11-02T15:31:19.366293,[   21513.153643] /dev/input/event4: 0003 0039 000000f0,21513.153643,/dev/input/event4,0003,0039,000000f0
1762065079.379545,2025-11-02T15:31:19.379545,[   21513.153643] /dev/input/event4: 0003 0035 000003fe,21513.153643,/dev/input/event4,0003,0035,000003fe
1762065079.395225,2025-11-02T15:31:19.395225,[   21513.153643] /dev/input/event4: 0003 0036 00000142,21513.153643,/dev/input/event4,0003,0036,00000142
1762065079.4109387,2025-11-02T15:31:19.410939,[   21513.153643] /dev/input/event4: 0003 0030 00000004,21513.153643,/dev/input/event4,0003,0030,00000004
1762065079.4266434,2025-11-02T15:31:19.426643,[   21513.153643] /dev/input/event4: 0001 014a 00000001,21513.153643,/dev/input/event4,0001,014a,00000001
1762065079.4422147,2025-11-02T15:31:19.442215,[   21513.153643] /dev/input/event4: 0001 0145 00000001,21513.153643,/dev/input/event4,0001,0145,00000001
1762065079.4572768,2025-11-02T15:31:19.457277,[   21513.153643] /dev/input/event4: 0000 0000 00000000,21513.153643,/dev/input/event4,0000,0000,00000000
1762065079.4729707,2025-11-02T15:31:19.472971,[   21513.177900] /dev/input/event4: 0003 0030 00000005,21513.1779,/dev/input/event4,0003,0030,00000005
1762065079.489092,2025-11-02T15:31:19.489092,[   21513.177900] /dev/input/event4: 0000 0000 00000000,21513.1779,/dev/input/event4,0000,0000,00000000
1762065079.5042083,2025-11-02T15:31:19.504208,[   21513.186457] /dev/input/event4: 0003 0030 00000006,21513.186457,/dev/input/event4,0003,0030,00000006
1762065079.519724,2025-11-02T15:31:19.519724,[   21513.186457] /dev/input/event4: 0000 0000 00000000,21513.186457,/dev/input/event4,0000,0000,00000000
1762065079.535184,2025-11-02T15:31:19.535184,[   21513.211330] /dev/input/event4: 0003 0030 00000005,21513.21133,/dev/input/event4,0003,0030,00000005
1762065079.5502825,2025-11-02T15:31:19.550282,[   21513.211330] /dev/input/event4: 0000 0000 00000000,21513.21133,/dev/input/event4,0000,0000,00000000
1762065079.5658052,2025-11-02T15:31:19.565805,[   21513.228088] /dev/input/event4: 0003 0030 00000004,21513.228088,/dev/input/event4,0003,0030,00000004
1762065079.5816388,2025-11-02T15:31:19.581639,[   21513.228088] /dev/input/event4: 0000 0000 00000000,21513.228088,/dev/input/event4,0000,0000,00000000
1762065079.5975943,2025-11-02T15:31:19.597594,[   21513.236270] /dev/input/event4: 0003 0030 00000003,21513.23627,/dev/input/event4,0003,0030,00000003
1762065079.612938,2025-11-02T15:31:19.612938,[   21513.236270] /dev/input/event4: 0000 0000 00000000,21513.23627,/dev/input/event4,0000,0000,00000000
1762065079.6288671,2025-11-02T15:31:19.628867,[   21513.244359] /dev/input/event4: 0003 0030 00000002,21513.244359,/dev/input/event4,0003,0030,00000002
1762065079.645727,2025-11-02T15:31:19.645727,[   21513.244359] /dev/input/event4: 0000 0000 00000000,21513.244359,/dev/input/event4,0000,0000,00000000
1762065079.6595328,2025-11-02T15:31:19.659533,[   21513.252665] /dev/input/event4: 0003 0030 00000000,21513.252665,/dev/input/event4,0003,0030,00000000
1762065079.6755407,2025-11-02T15:31:19.675541,[   21513.252665] /dev/input/event4: 0003 0039 ffffffff,21513.252665,/dev/input/event4,0003,0039,ffffffff
1762065079.6907158,2025-11-02T15:31:19.690716,[   21513.252665] /dev/input/event4: 0001 014a 00000000,21513.252665,/dev/input/event4,0001,014a,00000000
1762065079.7065234,2025-11-02T15:31:19.706523,[   21513.252665] /dev/input/event4: 0001 0145 00000000,21513.252665,/dev/input/event4,0001,0145,00000000
1762065079.7217479,2025-11-02T15:31:19.721748,[   21513.252665] /dev/input/event4: 0000 0000 00000000,21513.252665,/dev/input/event4,0000,0000,00000000
1762065080.6853933,2025-11-02T15:31:20.685393,[   21514.472261] /dev/input/event4: 0003 0039 000000f1,21514.472261,/dev/input/event4,0003,0039,000000f1
1762065080.696551,2025-11-02T15:31:20.696551,[   21514.472261] /dev/input/event4: 0003 0035 00000409,21514.472261,/dev/input/event4,0003,0035,00000409
1762065080.7118742,2025-11-02T15:31:20.711874,[   21514.472261] /dev/input/event4: 0003 0036 0000012c,21514.472261,/dev/input/event4,0003,0036,0000012c
1762065080.7271934,2025-11-02T15:31:20.727193,[   21514.472261] /dev/input/event4: 0003 0030 00000006,21514.472261,/dev/input/event4,0003,0030,00000006
1762065080.7425854,2025-11-02T15:31:20.742585,[   21514.472261] /dev/input/event4: 0001 014a 00000001,21514.472261,/dev/input/event4,0001,014a,00000001
1762065080.758456,2025-11-02T15:31:20.758456,[   21514.472261] /dev/input/event4: 0001 0145 00000001,21514.472261,/dev/input/event4,0001,0145,00000001
1762065080.773848,2025-11-02T15:31:20.773848,[   21514.472261] /dev/input/event4: 0000 0000 00000000,21514.472261,/dev/input/event4,0000,0000,00000000
1762065080.7891674,2025-11-02T15:31:20.789167,[   21514.476971] /dev/input/event4: 0003 0030 00000005,21514.476971,/dev/input/event4,0003,0030,00000005
1762065080.8049037,2025-11-02T15:31:20.804904,[   21514.476971] /dev/input/event4: 0000 0000 00000000,21514.476971,/dev/input/event4,0000,0000,00000000
1762065080.8198473,2025-11-02T15:31:20.819847,[   21514.507537] /dev/input/event4: 0003 0030 00000004,21514.507537,/dev/input/event4,0003,0030,00000004
1762065080.8348713,2025-11-02T15:31:20.834871,[   21514.507537] /dev/input/event4: 0000 0000 00000000,21514.507537,/dev/input/event4,0000,0000,00000000
1762065080.8502908,2025-11-02T15:31:20.850291,[   21514.516023] /dev/input/event4: 0003 0030 00000001,21514.516023,/dev/input/event4,0003,0030,00000001
1762065080.8658278,2025-11-02T15:31:20.865828,[   21514.516023] /dev/input/event4: 0000 0000 00000000,21514.516023,/dev/input/event4,0000,0000,00000000
1762065080.8819237,2025-11-02T15:31:20.881924,[   21514.523579] /dev/input/event4: 0003 0030 00000002,21514.523579,/dev/input/event4,0003,0030,00000002
1762065080.8976927,2025-11-02T15:31:20.897693,[   21514.523579] /dev/input/event4: 0000 0000 00000000,21514.523579,/dev/input/event4,0000,0000,00000000
1762065080.9138422,2025-11-02T15:31:20.913842,[   21514.531974] /dev/input/event4: 0003 0030 00000000,21514.531974,/dev/input/event4,0003,0030,00000000
1762065080.9288805,2025-11-02T15:31:20.928880,[   21514.531974] /dev/input/event4: 0003 0039 ffffffff,21514.531974,/dev/input/event4,0003,0039,ffffffff
1762065080.9438603,2025-11-02T15:31:20.943860,[   21514.531974] /dev/input/event4: 0001 014a 00000000,21514.531974,/dev/input/event4,0001,014a,00000000
1762065080.9598439,2025-11-02T15:31:20.959844,[   21514.531974] /dev/input/event4: 0001 0145 00000000,21514.531974,/dev/input/event4,0001,0145,00000000
1762065080.97447,2025-11-02T15:31:20.974470,[   21514.531974] /dev/input/event4: 0000 0000 00000000,21514.531974,/dev/input/event4,0000,0000,00000000
1762065083.4032013,2025-11-02T15:31:23.403201,[   21517.190657] /dev/input/event4: 0003 0039 000000f2,21517.190657,/dev/input/event4,0003,0039,000000f2
1762065083.4070592,2025-11-02T15:31:23.407059,[   21517.190657] /dev/input/event4: 0003 0035 000002e6,21517.190657,/dev/input/event4,0003,0035,000002e6
1762065083.4222655,2025-11-02T15:31:23.422266,[   21517.190657] /dev/input/event4: 0003 0036 000008bf,21517.190657,/dev/input/event4,0003,0036,000008bf
1762065083.4374905,2025-11-02T15:31:23.437490,[   21517.190657] /dev/input/event4: 0003 0030 00000009,21517.190657,/dev/input/event4,0003,0030,00000009
1762065083.4534893,2025-11-02T15:31:23.453489,[   21517.190657] /dev/input/event4: 0001 014a 00000001,21517.190657,/dev/input/event4,0001,014a,00000001
1762065083.4688358,2025-11-02T15:31:23.468836,[   21517.190657] /dev/input/event4: 0001 0145 00000001,21517.190657,/dev/input/event4,0001,0145,00000001
1762065083.4840057,2025-11-02T15:31:23.484006,[   21517.190657] /dev/input/event4: 0000 0000 00000000,21517.190657,/dev/input/event4,0000,0000,00000000
1762065083.4992752,2025-11-02T15:31:23.499275,[   21517.197749] /dev/input/event4: 0003 0030 0000000a,21517.197749,/dev/input/event4,0003,0030,0000000a
1762065083.5012636,2025-11-02T15:31:23.501264,[   21517.197749] /dev/input/event4: 0000 0000 00000000,21517.197749,/dev/input/event4,0000,0000,00000000
1762065083.5031624,2025-11-02T15:31:23.503162,[   21517.205940] /dev/input/event4: 0003 0030 0000000b,21517.20594,/dev/input/event4,0003,0030,0000000b
1762065083.5151072,2025-11-02T15:31:23.515107,[   21517.205940] /dev/input/event4: 0000 0000 00000000,21517.20594,/dev/input/event4,0000,0000,00000000
1762065083.5306258,2025-11-02T15:31:23.530626,[   21517.214354] /dev/input/event4: 0003 0030 0000000d,21517.214354,/dev/input/event4,0003,0030,0000000d
1762065083.5460787,2025-11-02T15:31:23.546079,[   21517.214354] /dev/input/event4: 0000 0000 00000000,21517.214354,/dev/input/event4,0000,0000,00000000
1762065083.5611284,2025-11-02T15:31:23.561128,[   21517.239135] /dev/input/event4: 0003 0030 0000000c,21517.239135,/dev/input/event4,0003,0030,0000000c
1762065083.5766716,2025-11-02T15:31:23.576672,[   21517.239135] /dev/input/event4: 0000 0000 00000000,21517.239135,/dev/input/event4,0000,0000,00000000
1762065083.592332,2025-11-02T15:31:23.592332,[   21517.247739] /dev/input/event4: 0003 0030 0000000b,21517.247739,/dev/input/event4,0003,0030,0000000b
1762065083.6079178,2025-11-02T15:31:23.607918,[   21517.247739] /dev/input/event4: 0000 0000 00000000,21517.247739,/dev/input/event4,0000,0000,00000000
1762065083.6241102,2025-11-02T15:31:23.624110,[   21517.255913] /dev/input/event4: 0003 0030 0000000a,21517.255913,/dev/input/event4,0003,0030,0000000a
1762065083.6398635,2025-11-02T15:31:23.639863,[   21517.255913] /dev/input/event4: 0000 0000 00000000,21517.255913,/dev/input/event4,0000,0000,00000000
1762065083.6558194,2025-11-02T15:31:23.655819,[   21517.264444] /dev/input/event4: 0003 0030 00000008,21517.264444,/dev/input/event4,0003,0030,00000008
1762065083.6714566,2025-11-02T15:31:23.671457,[   21517.264444] /dev/input/event4: 0000 0000 00000000,21517.264444,/dev/input/event4,0000,0000,00000000
1762065083.6870193,2025-11-02T15:31:23.687019,[   21517.272501] /dev/input/event4: 0003 0030 00000001,21517.272501,/dev/input/event4,0003,0030,00000001
1762065083.7022512,2025-11-02T15:31:23.702251,[   21517.272501] /dev/input/event4: 0000 0000 00000000,21517.272501,/dev/input/event4,0000,0000,00000000
1762065083.7178957,2025-11-02T15:31:23.717896,[   21517.280849] /dev/input/event4: 0003 0030 00000004,21517.280849,/dev/input/event4,0003,0030,00000004
1762065083.734038,2025-11-02T15:31:23.734038,[   21517.280849] /dev/input/event4: 0000 0000 00000000,21517.280849,/dev/input/event4,0000,0000,00000000
1762065083.749466,2025-11-02T15:31:23.749466,[   21517.288777] /dev/input/event4: 0003 0030 00000000,21517.288777,/dev/input/event4,0003,0030,00000000
1762065083.7652607,2025-11-02T15:31:23.765261,[   21517.288777] /dev/input/event4: 0003 0039 ffffffff,21517.288777,/dev/input/event4,0003,0039,ffffffff
1762065083.7812161,2025-11-02T15:31:23.781216,[   21517.288777] /dev/input/event4: 0001 014a 00000000,21517.288777,/dev/input/event4,0001,014a,00000000
1762065083.7963774,2025-11-02T15:31:23.796377,[   21517.288777] /dev/input/event4: 0001 0145 00000000,21517.288777,/dev/input/event4,0001,0145,00000000
1762065083.8113139,2025-11-02T15:31:23.811314,[   21517.288777] /dev/input/event4: 0000 0000 00000000,21517.288777,/dev/input/event4,0000,0000,00000000
1762065084.9018931,2025-11-02T15:31:24.901893,[   21518.688406] /dev/input/event4: 0003 0039 000000f3,21518.688406,/dev/input/event4,0003,0039,000000f3
1762065084.911976,2025-11-02T15:31:24.911976,[   21518.688406] /dev/input/event4: 0003 0035 00000240,21518.688406,/dev/input/event4,0003,0035,00000240
1762065084.9271753,2025-11-02T15:31:24.927175,[   21518.688406] /dev/input/event4: 0003 0036 000008e2,21518.688406,/dev/input/event4,0003,0036,000008e2
1762065084.9431126,2025-11-02T15:31:24.943113,[   21518.688406] /dev/input/event4: 0003 0030 00000007,21518.688406,/dev/input/event4,0003,0030,00000007
1762065084.9586158,2025-11-02T15:31:24.958616,[   21518.688406] /dev/input/event4: 0001 014a 00000001,21518.688406,/dev/input/event4,0001,014a,00000001
1762065084.9739985,2025-11-02T15:31:24.973999,[   21518.688406] /dev/input/event4: 0001 0145 00000001,21518.688406,/dev/input/event4,0001,0145,00000001
1762065084.9892578,2025-11-02T15:31:24.989258,[   21518.688406] /dev/input/event4: 0000 0000 00000000,21518.688406,/dev/input/event4,0000,0000,00000000
1762065085.004976,2025-11-02T15:31:25.004976,[   21518.693510] /dev/input/event4: 0003 0030 00000009,21518.69351,/dev/input/event4,0003,0030,00000009
1762065085.0212286,2025-11-02T15:31:25.021229,[   21518.693510] /dev/input/event4: 0000 0000 00000000,21518.69351,/dev/input/event4,0000,0000,00000000
1762065085.0359101,2025-11-02T15:31:25.035910,[   21518.701799] /dev/input/event4: 0003 0030 0000000a,21518.701799,/dev/input/event4,0003,0030,0000000a
1762065085.0517025,2025-11-02T15:31:25.051702,[   21518.701799] /dev/input/event4: 0000 0000 00000000,21518.701799,/dev/input/event4,0000,0000,00000000
1762065085.0669339,2025-11-02T15:31:25.066934,[   21518.743301] /dev/input/event4: 0003 0030 00000009,21518.743301,/dev/input/event4,0003,0030,00000009
1762065085.0826142,2025-11-02T15:31:25.082614,[   21518.743301] /dev/input/event4: 0000 0000 00000000,21518.743301,/dev/input/event4,0000,0000,00000000
1762065085.0838554,2025-11-02T15:31:25.083855,[   21518.752002] /dev/input/event4: 0003 0030 00000006,21518.752002,/dev/input/event4,0003,0030,00000006
1762065085.0986922,2025-11-02T15:31:25.098692,[   21518.752002] /dev/input/event4: 0000 0000 00000000,21518.752002,/dev/input/event4,0000,0000,00000000
1762065085.1144452,2025-11-02T15:31:25.114445,[   21518.760172] /dev/input/event4: 0003 0030 00000004,21518.760172,/dev/input/event4,0003,0030,00000004
1762065085.130031,2025-11-02T15:31:25.130031,[   21518.760172] /dev/input/event4: 0000 0000 00000000,21518.760172,/dev/input/event4,0000,0000,00000000
1762065085.1455872,2025-11-02T15:31:25.145587,[   21518.768321] /dev/input/event4: 0003 0030 00000003,21518.768321,/dev/input/event4,0003,0030,00000003
1762065085.1610284,2025-11-02T15:31:25.161028,[   21518.768321] /dev/input/event4: 0000 0000 00000000,21518.768321,/dev/input/event4,0000,0000,00000000
1762065085.1765387,2025-11-02T15:31:25.176539,[   21518.776245] /dev/input/event4: 0003 0030 00000000,21518.776245,/dev/input/event4,0003,0030,00000000
1762065085.1917007,2025-11-02T15:31:25.191701,[   21518.776245] /dev/input/event4: 0003 0039 ffffffff,21518.776245,/dev/input/event4,0003,0039,ffffffff
1762065085.207429,2025-11-02T15:31:25.207429,[   21518.776245] /dev/input/event4: 0001 014a 00000000,21518.776245,/dev/input/event4,0001,014a,00000000
1762065085.2235212,2025-11-02T15:31:25.223521,[   21518.776245] /dev/input/event4: 0001 0145 00000000,21518.776245,/dev/input/event4,0001,0145,00000000
1762065085.2388022,2025-11-02T15:31:25.238802,[   21518.776245] /dev/input/event4: 0000 0000 00000000,21518.776245,/dev/input/event4,0000,0000,00000000
1762065087.236168,2025-11-02T15:31:27.236168,[   21521.022135] /dev/input/event4: 0003 0039 000000f4,21521.022135,/dev/input/event4,0003,0039,000000f4
1762065087.2508118,2025-11-02T15:31:27.250812,[   21521.022135] /dev/input/event4: 0003 0035 00000139,21521.022135,/dev/input/event4,0003,0035,00000139
1762065087.2667031,2025-11-02T15:31:27.266703,[   21521.022135] /dev/input/event4: 0003 0036 000008d9,21521.022135,/dev/input/event4,0003,0036,000008d9
1762065087.2818685,2025-11-02T15:31:27.281868,[   21521.022135] /dev/input/event4: 0003 0030 0000000a,21521.022135,/dev/input/event4,0003,0030,0000000a
1762065087.2969906,2025-11-02T15:31:27.296991,[   21521.022135] /dev/input/event4: 0001 014a 00000001,21521.022135,/dev/input/event4,0001,014a,00000001
1762065087.3121674,2025-11-02T15:31:27.312167,[   21521.022135] /dev/input/event4: 0001 0145 00000001,21521.022135,/dev/input/event4,0001,0145,00000001
1762065087.3273442,2025-11-02T15:31:27.327344,[   21521.022135] /dev/input/event4: 0000 0000 00000000,21521.022135,/dev/input/event4,0000,0000,00000000
1762065087.3428657,2025-11-02T15:31:27.342866,[   21521.033167] /dev/input/event4: 0003 0030 0000000c,21521.033167,/dev/input/event4,0003,0030,0000000c
1762065087.3587775,2025-11-02T15:31:27.358778,[   21521.033167] /dev/input/event4: 0000 0000 00000000,21521.033167,/dev/input/event4,0000,0000,00000000
1762065087.3748093,2025-11-02T15:31:27.374809,[   21521.041601] /dev/input/event4: 0003 0030 0000000d,21521.041601,/dev/input/event4,0003,0030,0000000d
1762065087.3909779,2025-11-02T15:31:27.390978,[   21521.041601] /dev/input/event4: 0000 0000 00000000,21521.041601,/dev/input/event4,0000,0000,00000000
1762065087.4057753,2025-11-02T15:31:27.405775,[   21521.066465] /dev/input/event4: 0003 0030 0000000c,21521.066465,/dev/input/event4,0003,0030,0000000c
1762065087.420989,2025-11-02T15:31:27.420989,[   21521.066465] /dev/input/event4: 0000 0000 00000000,21521.066465,/dev/input/event4,0000,0000,00000000
1762065087.4367297,2025-11-02T15:31:27.436730,[   21521.083138] /dev/input/event4: 0003 0030 0000000b,21521.083138,/dev/input/event4,0003,0030,0000000b
1762065087.4518883,2025-11-02T15:31:27.451888,[   21521.083138] /dev/input/event4: 0000 0000 00000000,21521.083138,/dev/input/event4,0000,0000,00000000
